id,level,type,prompt_he,prompt_en,answer_thai,answer_roman,answer_he,answer_en,source_vocab_id
qv19_1007,4,write_he_to_thai,כתוב בתאית: תחנת דלק — gas station (bpum-nam-man(3-1-1)),Write in Thai: gas station — תחנת דלק (bpum-nam-man(3-1-1)),ปั๊มน้ำมัน,bpum-nam-man(3-1-1),תחנת דלק,gas station,vocab_0338
qv19_1008,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: bpum-nam-man(3-1-1) — תחנת דלק / gas station,Write Thai from romanization: bpum-nam-man(3-1-1) — gas station / תחנת דלק,ปั๊มน้ำมัน,bpum-nam-man(3-1-1),תחנת דלק,gas station,vocab_0338
qv19_1009,2,mcq_read_meaning,מה המשמעות של กัน (gan(1))?,What does กัน (gan(1)) mean?,กัน,gan(1),אחד את השני / ביחד,each other / together,vocab_0339
qv19_1010,2,write_he_to_thai,כתוב בתאית: אחד את השני / ביחד — each other / together (gan(1)),Write in Thai: each other / together — אחד את השני / ביחד (gan(1)),กัน,gan(1),אחד את השני / ביחד,each other / together,vocab_0339
qv19_1011,2,write_roman_to_thai,כתוב בתאית לפי התעתיק: gan(1) — אחד את השני / ביחד / each other / together,Write Thai from romanization: gan(1) — each other / together / אחד את השני / ביחד,กัน,gan(1),אחד את השני / ביחד,each other / together,vocab_0339
qv19_1012,4,mcq_read_meaning,מה המשמעות של แต่เช้า (dtae-chao)?,What does แต่เช้า (dtae-chao) mean?,แต่เช้า,dtae-chao,לפנות בוקר / מוקדם בבוקר,early in the morning,vocab_0340
qv19_1013,4,write_he_to_thai,כתוב בתאית: לפנות בוקר / מוקדם בבוקר — early in the morning (dtae-chao),Write in Thai: early in the morning — לפנות בוקר / מוקדם בבוקר (dtae-chao),แต่เช้า,dtae-chao,לפנות בוקר / מוקדם בבוקר,early in the morning,vocab_0340
qv19_1014,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: dtae-chao — לפנות בוקר / מוקדם בבוקר / early in the morning,Write Thai from romanization: dtae-chao — early in the morning / לפנות בוקר / מוקדם בבוקר,แต่เช้า,dtae-chao,לפנות בוקר / מוקדם בבוקר,early in the morning,vocab_0340
qv19_1015,3,mcq_read_meaning,מה המשמעות של ตอนเช้า (dton-chao)?,What does ตอนเช้า (dton-chao) mean?,ตอนเช้า,dton-chao,בבוקר,morning / in the morning,vocab_0341
qv19_1016,3,write_he_to_thai,כתוב בתאית: בבוקר — morning / in the morning (dton-chao),Write in Thai: morning / in the morning — בבוקר (dton-chao),ตอนเช้า,dton-chao,בבוקר,morning / in the morning,vocab_0341
qv19_1017,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: dton-chao — בבוקר / morning / in the morning,Write Thai from romanization: dton-chao — morning / in the morning / בבוקר,ตอนเช้า,dton-chao,בבוקר,morning / in the morning,vocab_0341
qv19_1018,4,mcq_read_meaning,מה המשמעות של ตอนสาย (dton-saai)?,What does ตอนสาย (dton-saai) mean?,ตอนสาย,dton-saai,מאוחר בבוקר,late morning,vocab_0342
qv19_1019,4,write_he_to_thai,כתוב בתאית: מאוחר בבוקר — late morning (dton-saai),Write in Thai: late morning — מאוחר בבוקר (dton-saai),ตอนสาย,dton-saai,מאוחר בבוקר,late morning,vocab_0342
qv19_1020,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: dton-saai — מאוחר בבוקר / late morning,Write Thai from romanization: dton-saai — late morning / מאוחר בבוקר,ตอนสาย,dton-saai,מאוחר בבוקר,late morning,vocab_0342
qv19_1021,3,mcq_read_meaning,מה המשמעות של ตอนเที่ยง (dton-tiang)?,What does ตอนเที่ยง (dton-tiang) mean?,ตอนเที่ยง,dton-tiang,בצהריים,noon / midday,vocab_0343
qv19_1022,3,write_he_to_thai,כתוב בתאית: בצהריים — noon / midday (dton-tiang),Write in Thai: noon / midday — בצהריים (dton-tiang),ตอนเที่ยง,dton-tiang,בצהריים,noon / midday,vocab_0343
qv19_1023,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: dton-tiang — בצהריים / noon / midday,Write Thai from romanization: dton-tiang — noon / midday / בצהריים,ตอนเที่ยง,dton-tiang,בצהריים,noon / midday,vocab_0343
qv19_1024,3,mcq_read_meaning,מה המשמעות של ตอนบ่าย (dton-baai)?,What does ตอนบ่าย (dton-baai) mean?,ตอนบ่าย,dton-baai,אחר הצהריים,afternoon,vocab_0344
qv19_1025,3,write_he_to_thai,כתוב בתאית: אחר הצהריים — afternoon (dton-baai),Write in Thai: afternoon — אחר הצהריים (dton-baai),ตอนบ่าย,dton-baai,אחר הצהריים,afternoon,vocab_0344
qv19_1026,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: dton-baai — אחר הצהריים / afternoon,Write Thai from romanization: dton-baai — afternoon / אחר הצהריים,ตอนบ่าย,dton-baai,אחר הצהריים,afternoon,vocab_0344
qv19_1027,3,mcq_read_meaning,מה המשמעות של ตอนเย็น (dton-yen)?,What does ตอนเย็น (dton-yen) mean?,ตอนเย็น,dton-yen,בערב,evening,vocab_0345
qv19_1028,3,write_he_to_thai,כתוב בתאית: בערב — evening (dton-yen),Write in Thai: evening — בערב (dton-yen),ตอนเย็น,dton-yen,בערב,evening,vocab_0345
qv19_1029,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: dton-yen — בערב / evening,Write Thai from romanization: dton-yen — evening / בערב,ตอนเย็น,dton-yen,בערב,evening,vocab_0345
qv19_1030,4,mcq_read_meaning,מה המשמעות של ตอนกลางคืน (dton-glaang-kheun)?,What does ตอนกลางคืน (dton-glaang-kheun) mean?,ตอนกลางคืน,dton-glaang-kheun,בלילה,night / at night,vocab_0346
qv19_1031,4,write_he_to_thai,כתוב בתאית: בלילה — night / at night (dton-glaang-kheun),Write in Thai: night / at night — בלילה (dton-glaang-kheun),ตอนกลางคืน,dton-glaang-kheun,בלילה,night / at night,vocab_0346
qv19_1032,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: dton-glaang-kheun — בלילה / night / at night,Write Thai from romanization: dton-glaang-kheun — night / at night / בלילה,ตอนกลางคืน,dton-glaang-kheun,בלילה,night / at night,vocab_0346
qv19_1033,4,mcq_read_meaning,מה המשמעות של ตอนดึก (dton-deuk)?,What does ตอนดึก (dton-deuk) mean?,ตอนดึก,dton-deuk,מאוחר בלילה,late at night,vocab_0347
qv19_1034,4,write_he_to_thai,כתוב בתאית: מאוחר בלילה — late at night (dton-deuk),Write in Thai: late at night — מאוחר בלילה (dton-deuk),ตอนดึก,dton-deuk,מאוחר בלילה,late at night,vocab_0347
qv19_1035,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: dton-deuk — מאוחר בלילה / late at night,Write Thai from romanization: dton-deuk — late at night / מאוחר בלילה,ตอนดึก,dton-deuk,מאוחר בלילה,late at night,vocab_0347
qv19_1036,3,mcq_read_meaning,מה המשמעות של เห็นด้วย (hen-duai)?,What does เห็นด้วย (hen-duai) mean?,เห็นด้วย,hen-duai,להסכים,agree,vocab_0348
qv19_1037,3,write_he_to_thai,כתוב בתאית: להסכים — agree (hen-duai),Write in Thai: agree — להסכים (hen-duai),เห็นด้วย,hen-duai,להסכים,agree,vocab_0348
qv19_1038,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: hen-duai — להסכים / agree,Write Thai from romanization: hen-duai — agree / להסכים,เห็นด้วย,hen-duai,להסכים,agree,vocab_0348
qv19_1039,5,mcq_read_meaning,מה המשמעות של เห็นไหม (hen mai?)?,What does เห็นไหม (hen mai?) mean?,เห็นไหม,hen mai?,רואה?,Do you see?,vocab_0349
qv19_1040,5,write_he_to_thai,כתוב בתאית: רואה? — Do you see? (hen mai?),Write in Thai: Do you see? — רואה? (hen mai?),เห็นไหม,hen mai?,רואה?,Do you see?,vocab_0349
qv19_1041,5,write_roman_to_thai,כתוב בתאית לפי התעתיק: hen mai? — רואה? / Do you see?,Write Thai from romanization: hen mai? — Do you see? / רואה?,เห็นไหม,hen mai?,רואה?,Do you see?,vocab_0349
qv19_1042,5,mcq_read_meaning,מה המשמעות של เห็นด้วยไหม (hen-duai mai?)?,What does เห็นด้วยไหม (hen-duai mai?) mean?,เห็นด้วยไหม,hen-duai mai?,האם אתה מסכים?,Do you agree?,vocab_0350
qv19_1043,5,write_he_to_thai,כתוב בתאית: האם אתה מסכים? — Do you agree? (hen-duai mai?),Write in Thai: Do you agree? — האם אתה מסכים? (hen-duai mai?),เห็นด้วยไหม,hen-duai mai?,האם אתה מסכים?,Do you agree?,vocab_0350
qv19_1044,5,write_roman_to_thai,כתוב בתאית לפי התעתיק: hen-duai mai? — האם אתה מסכים? / Do you agree?,Write Thai from romanization: hen-duai mai? — Do you agree? / האם אתה מסכים?,เห็นด้วยไหม,hen-duai mai?,האם אתה מסכים?,Do you agree?,vocab_0350
qv19_1045,1,mcq_read_meaning,מה המשמעות של ยืน (yuen)?,What does ยืน (yuen) mean?,ยืน,yuen,לעמוד,stand,vocab_0351
qv19_1046,1,write_he_to_thai,כתוב בתאית: לעמוד — stand (yuen),Write in Thai: stand — לעמוד (yuen),ยืน,yuen,לעמוד,stand,vocab_0351
qv19_1047,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: yuen — לעמוד / stand,Write Thai from romanization: yuen — stand / לעמוד,ยืน,yuen,לעמוד,stand,vocab_0351
qv19_1048,1,mcq_read_meaning,מה המשמעות של นั่ง (nang)?,What does นั่ง (nang) mean?,นั่ง,nang,לשבת,sit,vocab_0352
qv19_1049,1,write_he_to_thai,כתוב בתאית: לשבת — sit (nang),Write in Thai: sit — לשבת (nang),นั่ง,nang,לשבת,sit,vocab_0352
qv19_1050,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: nang — לשבת / sit,Write Thai from romanization: nang — sit / לשבת,นั่ง,nang,לשבת,sit,vocab_0352
qv19_1051,1,mcq_read_meaning,מה המשמעות של เดิน (dern)?,What does เดิน (dern) mean?,เดิน,dern,ללכת,walk,vocab_0353
qv19_1052,1,write_he_to_thai,כתוב בתאית: ללכת — walk (dern),Write in Thai: walk — ללכת (dern),เดิน,dern,ללכת,walk,vocab_0353
qv19_1053,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: dern — ללכת / walk,Write Thai from romanization: dern — walk / ללכת,เดิน,dern,ללכת,walk,vocab_0353
qv19_1054,1,mcq_read_meaning,מה המשמעות של ข้าม (khaam)?,What does ข้าม (khaam) mean?,ข้าม,khaam,לדלג,cross / skip over,vocab_0354
qv19_1055,1,write_he_to_thai,כתוב בתאית: לדלג — cross / skip over (khaam),Write in Thai: cross / skip over — לדלג (khaam),ข้าม,khaam,לדלג,cross / skip over,vocab_0354
qv19_1056,1,write_roman_to_thai,כתוב בתאית לפי התעתיק: khaam — לדלג / cross / skip over,Write Thai from romanization: khaam — cross / skip over / לדלג,ข้าม,khaam,לדלג,cross / skip over,vocab_0354
qv19_1057,4,mcq_read_meaning,מה המשמעות של ไม่ไหว (mai wai)?,What does ไม่ไหว (mai wai) mean?,ไม่ไหว,mai wai,לא יכול / לא מסוגל / לא עומד בזה,cannot handle it / cannot manage,vocab_0355
qv19_1058,4,write_he_to_thai,כתוב בתאית: לא יכול / לא מסוגל / לא עומד בזה — cannot handle it / cannot manage (mai wai),Write in Thai: cannot handle it / cannot manage — לא יכול / לא מסוגל / לא עומד בזה (mai wai),ไม่ไหว,mai wai,לא יכול / לא מסוגל / לא עומד בזה,cannot handle it / cannot manage,vocab_0355
qv19_1059,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: mai wai — לא יכול / לא מסוגל / לא עומד בזה / cannot handle it / cannot manage,Write Thai from romanization: mai wai — cannot handle it / cannot manage / לא יכול / לא מסוגל / לא עומד בזה,ไม่ไหว,mai wai,לא יכול / לא מסוגל / לא עומד בזה,cannot handle it / cannot manage,vocab_0355
qv19_1060,4,mcq_read_meaning,מה המשמעות של ไม่ต้องห่วง (mai dtong huang)?,What does ไม่ต้องห่วง (mai dtong huang) mean?,ไม่ต้องห่วง,mai dtong huang,אל תדאג / אין מה לדאוג,do not worry,vocab_0356
qv19_1061,4,write_he_to_thai,כתוב בתאית: אל תדאג / אין מה לדאוג — do not worry (mai dtong huang),Write in Thai: do not worry — אל תדאג / אין מה לדאוג (mai dtong huang),ไม่ต้องห่วง,mai dtong huang,אל תדאג / אין מה לדאוג,do not worry,vocab_0356
qv19_1062,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: mai dtong huang — אל תדאג / אין מה לדאוג / do not worry,Write Thai from romanization: mai dtong huang — do not worry / אל תדאג / אין מה לדאוג,ไม่ต้องห่วง,mai dtong huang,אל תדאג / אין מה לדאוג,do not worry,vocab_0356
qv19_1063,4,mcq_read_meaning,מה המשמעות של ไม่สนใจ (mai son jai)?,What does ไม่สนใจ (mai son jai) mean?,ไม่สนใจ,mai son jai,לא מעוניין / לא אכפת,not interested / do not care,vocab_0357
qv19_1064,4,write_he_to_thai,כתוב בתאית: לא מעוניין / לא אכפת — not interested / do not care (mai son jai),Write in Thai: not interested / do not care — לא מעוניין / לא אכפת (mai son jai),ไม่สนใจ,mai son jai,לא מעוניין / לא אכפת,not interested / do not care,vocab_0357
qv19_1065,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: mai son jai — לא מעוניין / לא אכפת / not interested / do not care,Write Thai from romanization: mai son jai — not interested / do not care / לא מעוניין / לא אכפת,ไม่สนใจ,mai son jai,לא מעוניין / לא אכפת,not interested / do not care,vocab_0357
qv19_1066,4,mcq_read_meaning,מה המשמעות של ไม่มีอะไร (mai mee a-rai)?,What does ไม่มีอะไร (mai mee a-rai) mean?,ไม่มีอะไร,mai mee a-rai,אין כלום,there is nothing / nothing,vocab_0358
qv19_1067,4,write_he_to_thai,כתוב בתאית: אין כלום — there is nothing / nothing (mai mee a-rai),Write in Thai: there is nothing / nothing — אין כלום (mai mee a-rai),ไม่มีอะไร,mai mee a-rai,אין כלום,there is nothing / nothing,vocab_0358
qv19_1068,4,write_roman_to_thai,כתוב בתאית לפי התעתיק: mai mee a-rai — אין כלום / there is nothing / nothing,Write Thai from romanization: mai mee a-rai — there is nothing / nothing / אין כלום,ไม่มีอะไร,mai mee a-rai,אין כלום,there is nothing / nothing,vocab_0358
qv19_1069,3,mcq_read_meaning,מה המשמעות של ไม่ต้อง (mai dtong)?,What does ไม่ต้อง (mai dtong) mean?,ไม่ต้อง,mai dtong,לא צריך / אין צורך,do not need,vocab_0359
qv19_1070,3,write_he_to_thai,כתוב בתאית: לא צריך / אין צורך — do not need (mai dtong),Write in Thai: do not need — לא צריך / אין צורך (mai dtong),ไม่ต้อง,mai dtong,לא צריך / אין צורך,do not need,vocab_0359
qv19_1071,3,write_roman_to_thai,כתוב בתאית לפי התעתיק: mai dtong — לא צריך / אין צורך / do not need,Write Thai from romanization: mai dtong — do not need / לא צריך / אין צורך,ไม่ต้อง,mai dtong,לא צריך / אין צורך,do not need,vocab_0359
qv19_1072,4,mcq_read_meaning,מה המשמעות של ไม่มีปัญหา (mai mee pan-haa)?,What does ไม่มีปัญหา (mai mee pan-haa) mean?,ไม่มีปัญหา,mai mee pan-haa,אין בעיה,no problem,vocab_0360
qv19_1073,4,write_he_to_thai,כתוב בתאית: אין בעיה — no problem (mai mee pan-haa),Write in Thai: no problem — אין בעיה (mai mee pan-haa),ไม่มีปัญหา,mai mee pan-haa,אין בעיה,no problem,vocab_0360
